	contract_id	cnt_blocks_1m	cnt_blocks_2m	cnt_blocks_3m	cnt_blocks_2m_sum	cnt_blocks_3m_sum	ratio_cnt_blocks_2m	ratio_cnt_blocks_3m	avg_block_3m	last_block	ratio_last_block_to_3m	age	contract_duration	cnt_active_services_now	cnt_active_services	cnt_canceled_services	avg_service_time	last_change_time	avg_service	cnt_contracts_in_area	cnt_active_contarcts_in_area	cnt_broken_contracts_in_area	credit_3m	credit_2m	credit_1m	cnt_transactions_3m	cnt_transactions_2m	cnt_transactions_1m	transaction_period_3m	transaction_period_2m	transaction_period_1m	avg_transaction_3m	avg_transaction_2m	avg_transaction_1m	last_transaction	ratio_last_transaction_to_3m	ratio_last_transaction_to_2m	ratio_last_transaction_to_1m	last_transaction_time	ratio_last_transaction_time_to_1m	ratio_last_transaction_time_to_2m	ratio_last_transaction_time_to_3m	cnt_favorite_transactions	cnt_types_of_transaction	cnt_tariff_plan	last_tariff_plan_change	tariff_payment_now	tariff_payment_before	diff_in_tariff_payments	avg_tariff_change_time	cnt_equip	traffic_activity_1m	open_sessions_1m	traffic_activity_2m	open_sessions_2m	traffic_activity_3m	open_sessions_3m	traffic_activity_1w	open_sessions_1w	traffic_activity_2w	open_sessions_2w	traffic_activity_3w	open_sessions_1m.1	traffic_activity_4w	open_sessions_4w	ratio_traffic_1m_to_3m	ratio_traffic_1m_to_2m	avg_daily_traffic_1m	avg_daily_traffic_2m	avg_daily_traffic_3m	avg_daily_traffic_1w	avg_daily_traffic_2w	avg_daily_traffic_3w	avg_daily_traffic_4w	avg_traffic_per_session_1m	avg_traffic_per_session_2m	avg_traffic_per_session_3m	avg_traffic_per_session_1w	avg_traffic_per_session_2w	avg_traffic_per_session_3w	avg_traffic_per_session_4w	ARPU	churn
451	2422	0	2	1	2	3	0,3287441835	0,5242387911	57	178,283181379	17,1080019034	54	146	1	3	8	0	0	1,8001739309	201	60	4	3,001923171	0	0,4442315661	3	2	0	3	0	46	16,9420312314	3,3321507309	5,3940065822	5,7056024776	0	2,7379568798	2,2726392802	23	0,9152517205	1,9114802508	1,3533357461	119	4	20	0	4,9095335003	7,1427842425	-2,2332507422	325,029007157	0	13,1299904831	109485	0	0	57,253971246	490205	0	0	0	0	9,7533315801	81860	0	0	0,8248560241	0	0,5336698081	0	0	0	0	0,653267395	0	0,0002890422	0,0001911591	7,03085678746e-05	0	0	0,0006058317	0,0003309353	192	1
452	4	0	0	0	0	0	0	0,2111279098	333	0	0	60	988	1	2	0	0	0	0,4007243497	191	53	4	0	0	0	6	13	3	14	4	39	1,3457117312	0	1,2771507245	9,3150409134	0	0,0427972433	2,4336092314	0	2,0392044249	1,0397580623	0,1977630236	0	3	1	506	5,4907823422	2,8016075716	2,6891747706	226,411380894	2	30,8393673187	257156	0	0	33,5613626306	287350	0	0	11,9435082886	98882	1,7764796813	14910	6,7758158306	56869	0,4720660946	0,2509879971	0	2,3727979559	0	0	0,7080862626	1,1528388246	0	0,0004745427	0,000658938	0	0,0005332781	0,0003618335	0	0,0009123851	1393,41792114	0
453	1857	0	0	3	0	3	0	0,1530791597	115	0	29,9062458539	57	1862	0	0	0	37	469	1,0326494462	43	36	1	1,1812729741	0,1548024049	0	8	16	0	13	0	29	3,3545040261	1,3830636557	0	5,7264504277	1,8666562621	0,3816782264	1,8834273482	0	0,3279067874	0	0	50	2	5	1334	0,4537397883	2,8852962202	-2,4315564319	1150,81409671	0	0	0	214,492709632	1941473	143,440177129	1228127	1,2881728822	9223	0	0	0	0	0	0	0	0	0	0,6136212556	0,7070614143	0	0	0	0	0,0009997363	0,0002557081	0	2,79802903873e-05	0,0002656193	0	0	1308,22245497	0
454	1260	0	0	0	0	0	0	0,3240880435	11	0	0	63	806	2	1	0	1143	1045	1,7344313517	329	89	7	0	6,2339201474	0	2	0	0	53	0	45	1,9254319965	5,7586236006	2,9492718764	8,6443805943	0	1,8134713608	0,2393113309	25	0	4,3668142351	0,8400850797	56	6	6	123	2,8847625637	1,4000894304	1,4846731333	763,651544936	1	35,7062986397	297739	33,1752592807	300284	0	0	0	0	1,2153994745	10062	0	0	1,7503801983	14691	0	0	0,1669683737	2,7320091007	0	2,2996290001	2,2574374399	0	0	0	0,0026555894	0,0005310356	0,0010677122	0	0	0,001206419	388	0
455	3872	3	1	1	4	5	0,3795044965	0	0	365,551214022	4,0308456813	65	239	1	0	1	0	177	1,1357715205	26	11	0	6,4114561822	4,3873188371	0	6	8	3	1	8	16	6,7982942667	4,2139377425	0	2,7994958113	0	0,5763330852	0	48	0	2,4384008719	0	0	1	13	601	5,1759282584	2,423037386	2,7528908724	105,713131837	0	1,131845563	8733	0	0	19,03697628	168064	0	0	0	0	53,1886418368	377862	0	0	0,3204362422	1	1,0254703731	0	0	0	0	4,6912391127	0	0	0	0,0004069534	0	0,0028571715	0,0009311209	0,0006908225	1412	0
456	3512	1	2	0	3	3	1	0,601379834	0	0	0	36	222	0	1	2	800	3434	0,5931429052	225	77	10	7,9427587902	2,2487202588	7,0775163813	7	6	6	12	0	0	9,8904612953	0	16,2607249396	5,8015869351	1,2867021351	1,7198291785	1,9844210041	24	0	0	2,7861835306	15	3	8	0	7,7807827293	3,9696728602	3,8111098692	0	0	24,6650171282	190325	0	0	85,7743558272	757244	0	0	0	0	0	0	0	0	1	0	0	3,2535675029	3,6584866976	0	1,591731547	0,8699634227	1,3566091307	0,0077240048	0	0,0003726501	0	0	0	0,0021053699	956	0
457	293	0	4	6	4	10	0,9597979142	0	175	0	3,3429965354	55	1273	0	1	2	0	0	1,1147355329	109	69	7	4,8131884596	0,3579217622	0	1	3	11	6	28	14	2,2579268588	0	0	1,3158533176	2,5637331487	0	0,9391858497	0	2,4401019812	0	0	42	2	0	431	0	2,3339638447	-2,3339638447	14,6574149354	6	18,0471815435	150487	44,0756326239	398949	0	0	2,7049845252	19368	13,4404099701	111275	2,9026097592	24361	7,4374477795	62422	0	1	0	6,1434226717	0,7010096524	1,8371381139	0	0	1,7818684771	0	0	0	3,50331778512e-05	3,84863237249e-05	0	0,0002668056	1390,74068542	1
458	4739	0	0	0	0	0	1	0	116	0	0,6367451373	26	29	0	0	7	0	363	1,0801916432	37	8	1	0,382259599	5,7573753906	0	2	6	9	25	7	65	0	1,6185707896	0,4545394706	0,4114333998	1,6677525364	3,652503043	0,7442682321	11	3,5589989207	0	0,6486484786	202	0	0	0	1,0801707838	2,0404007117	-0,9602299279	61,4929092446	0	22,5163311999	173745	2,1513970204	18001	0	0	0,2214613202	2005	31,1905079059	238298	0	0	0	0	0,5752129214	1	0,6277374487	4,1396192606	0,947664955	0,6416715374	0	0	0	0	0	4,08513190056e-06	0	0	0	0,0026855228	1338	1
459	3648	16	0	0	16	16	0,7390705995	0,6953800608	0	903,134751321	0,8576976613	58	896	1	0	3	444	464	1,321196967	27	3	0	2,4302595763	6,2558634483	0,5035878917	0	1	2	0	16	0	0	2,1040459901	0,6467639643	4,7514283794	4,5552728923	0,8339307199	0,3961247433	0	2,025511088	3,4498458052	3,6305899103	112	5	15	1961	0	4,0781975126	-4,0781975126	406,051734136	0	0	0	12,1312070806	101507	0	0	1,6436603612	14882	0	0	8,7741516105	62333	5,2073949964	40946	0,6538438834	0	8,1081450209	0	0	1,0866257783	0,4863911764	0	0	0	0	0,0003370647	0	0,0015161701	0,0074499505	0,0006464491	860	1
460	1934	5	0	0	5	5	0,8873924511	1	432	1092,38603563	0	30	1785	0	0	0	753	362	1,4846296393	6	2	0	15,7961834491	4,3505123928	2,4849261273	0	2	0	15	18	3	3,198928391	40,1795719707	0	0	0	0,7318766226	0	5	2,000063925	1,6063214403	0	185	9	26	552	0	1,8114374088	-1,8114374088	437,483604375	0	15,1397508893	126243	0	0	46,6003437448	398989	7,670939322	54926	0	0	0	0	6,4690719431	54295	0,5851364903	0,0194679011	1,0330715586	0,0297712514	0	0,4244145815	0,1681841031	3,2721237421	0,5856668169	0	0	3,34557081715e-05	0	0,0002706873	0,0002635139	0,0001825974	660	0
461	2562	4	0	0	4	4	0,6356464864	0,8581418045	487	3,6599122148	0,3341617556	29	285	0	0	0	571	7897	1,106689618	168	47	9	1,6098037994	0	2,7420640691	3	8	4	35	0	0	0	8,2616423633	3,0779233856	0	0	0	2,1398633047	36	5,3836933992	0	1,7756200267	210	1	0	1583	0	0,2633121768	-0,2633121768	0	0	18,5762038379	143341	91,8378839864	768449	0	0	11,3457448757	102730	1,5484093712	11830	0	0	30,5399747226	240140	0,2314463287	0,7041474721	0	0,3524177884	0,0202527112	0,1163897405	1,6080513332	4,4955343364	1,0499496318	0	0	0,0002052355	0	0,001475854	0	0	437,668045305	1
462	4330	1	2	12	3	15	0,332349782	0	0	113,026092193	0	38	180	1	7	0	495	0	1,0505296734	21	7	1	0	1,4474617318	0	0	3	4	28	0	17	3,5878429822	0	11,6295685393	0	1,7860798107	0,2531244304	2,9863581802	0	0	1,5453187811	1,5111496108	168	0	0	5	0	2,8625872914	-2,8625872914	184,234150796	0	127,311515026	982386	0	0	73,2495467951	646670	2,9755536179	26942	10,4511437339	79847	0	0	8,1045204012	63727	0	0	2,5149899373	0,6958087702	1,4909841118	1,6850054125	0,0729746192	0	1,149073754	0	0,0003255687	0	4,99811360822e-05	0	0	0	822	1
463	4830	5	0	0	5	5	0,1273533522	0,7724446037	0	0	0,568744572	55	84	0	3	4	0	0	2,2285561561	140	19	1	0	15,3842922108	0	0	0	1	24	0	27	5,9455284053	0,5506577882	0	2,5332605192	0,6123540281	0	0,7644528382	30	0	0	0,7543258139	0	0	0	0	3,1987534261	1,3014821794	1,8972712467	16,9048987899	7	0	0	15,6227064697	130722	62,7781531224	554226	0,697096289	6311	0	0	71,0560290002	504796	0	0	0	0	1,2243472754	2,6832469517	0	0	1,3350494451	0,5030911997	0	0,0028472753	0,0016683785	0	0,0006589133	0	0,0017852777	0,0013737826	836	1
464	3870	3	7	0	10	10	1	1	0	0	0	38	1854	0	0	0	221	0	1,6143216972	205	36	5	12,2231029226	0	0	6	11	1	36	0	0	0	0	0	1,4370643298	2,3371285604	4,8816319301	0	90	0	0	0,8145268901	566	0	0	535	2,5766056976	7,4861784794	-4,9095727819	215,056276614	3	0	0	43,4999562069	363984	0	0	4,4537154319	40326	9,9797172949	76246	2,9139450546	20701	23,1153470801	181759	1	0,3090191491	0	2,9029295259	0	1,1168420966	1,4962292408	0	0	0,0015335762	0	7,10459239441e-06	0	0	0,0067800964	0	1630	1
465	4948	3	0	2	3	5	0	0	0	0	6,8142592112	72	1645	0	2	0	984	1023	1,6607248571	93	54	1	3,5661772429	14,3526046568	6,3655235581	3	2	0	0	30	34	15,0829775454	2,5922275464	1,9990531033	13,8599078291	2,6719708605	0	0,250927489	12	0	0	0,7047888292	235	3	10	316	0	0	0	196,392594397	2	0	0	129,492867924	1083526	24,0118389707	211984	4,6464089441	42071	0	0	20,6111134314	146425	0	0	0,0830051972	0	0,9832279941	1,3695393	0	0,3223178529	1,5148905253	1,0577031766	0	0,0007727799	0	0	0,0001867265	0	0	0	956	1
466	1403	0	1	5	1	6	1	1	0	900,84674477	5,1094521868	64	1364	0	2	0	0	0	1,246963085	13	0	0	3,5750052965	8,8797907942	5,8899660575	2	1	0	0	3	0	0	10,36595813	0,6466082712	0	0,570438505	7,7630317985	0	0	0	1,7827576793	2,4044996323	348	4	0	705	0	1,4774593071	-1,4774593071	594,700850849	1	20,9880240237	175010	0	0	215,64317061	1846326	26,5641773917	190207	0	0	18,9824315542	159320	0	0	0,4057555796	0	0,1495579899	0	5,0687108215	0	1,5380106759	0	0,5366697147	0	0	0	0	0	0,0006195054	0,0010428143	956	0
467	4764	3	0	5	3	8	0,1704488868	1	178	0	0	25	2603	0	3	2	0	3721	1,3387844868	101	73	3	0	1,1510249312	0	0	6	0	51	33	30	1,7541588532	14,3752550728	1,2566928007	2,7561605577	3,2702349855	0	0,2856040038	0	2,6457591896	1,5341780581	0	26	1	0	667	5,636704578	0,474765234	5,161939344	356,715781916	0	0	0	11,5687395059	96800	2,2613201917	19963	1,8923218053	17134	20,4942229441	156578	0	0	22,3180311948	175489	0	0,3504515849	3,2874106704	0	0	0,0748780877	0,5002557062	0,921271477	3,1382236553	0	0,0004436758	0	0	0,0053134646	0,0022091383	0,0030121529	618	1
468	2842	0	1	3	1	4	0,1315116693	0,8574667446	314	0	0,6108252525	54	195	1	7	1	1205	714	0,2932936823	81	22	0	5,1328787746	7,7787829097	5,7592340655	0	7	3	0	1	0	0	2,7272864159	0	6,1210179564	0	0,6495883953	2,7309692909	22	0	9,4774859072	0,2534119704	0	3	0	0	0	0	0	63,7354441645	0	24,4207017063	188439	0	0	0	0	2,8762691638	26043	0	0	2,2999934529	16339	2,4470048068	19241	0,2989153787	0,1007181804	0	2,7450507283	0	0	1,6476383838	0	2,2411626296	0	0,0013342111	0,0004139075	0	0,0039848267	0,0013091396	0,005228916	1148	1
469	2733	2	6	0	8	8	0,9304349646	0	207	0	1,1765219561	36	436	1	0	0	0	0	0,0588710205	135	92	10	1,518045517	0	0	0	3	0	6	25	0	1,1289706157	3,8727785704	0	0,8775815156	0	2,9215907802	1,304710199	20	0,0397364278	0	0,4870071533	0	7	25	600	3,0588911543	3,2744315897	-0,2155404354	68,4753949313	3	0	0	5,7117616663	47792	13,1983434815	116519	15,5406610442	140713	0,8630137982	6593	23,8394434951	169360	0	0	1	0,3998292749	0	0	0,6382321702	0	2,1346155092	4,3272482454	0	0	0	0	0,0001853285	0	0,0048250531	0,0030369452	482,35697233	1
470	4673	0	0	0	0	0	1	0	437	176,883946356	5,1168514483	24	462	1	0	1	465	8	0,7086824058	135	56	1	0	0	3,6468025909	12	23	0	30	0	0	6,4903989027	5,3011599142	0	0,0990017797	6,7159204116	0	0	10	0	0,3523488013	0	102	3	0	846	0	3,9875595478	-3,9875595478	0	3	21,3049036677	164397	171,574664547	1435644	1,9425732808	17149	0	0	0	0	32,7635388949	232758	44,3079000646	348399	1	0	0	0	1,5733407579	0	1,298959604	6,9141981123	4,9594498075	0	0,0028872928	0,0001056555	0	0	0	0	750	1
471	4584	8	0	0	8	8	0,1907931859	0,0535622848	310	943,842927137	3,1266152354	28	3512	1	0	0	0	378	1,6035353692	162	29	2	0,4921045817	0,4132071959	0,0241434283	2	4	6	41	17	32	0,7911585005	0,5656469318	2,6072676133	2,4823109376	0	1,7743992698	0	38	0	0	0,2991365765	486	4	6	0	2,2163392772	1,5587467704	0,6575925067	403,288597011	0	41,5813082515	320858	31,3588853957	262394	0	0	1,5732896529	14245	0	0	0	0	2,443489941	19213	1	0,5771306702	2,3863644641	0	0	0,808850223	5,9162808185	0,5081486205	0	0,0052638605	0,0020940709	0,0004782352	0,0002080098	0,0039849385	0	0,0031076057	96	1
472	98	0	0	5	0	5	0,0260408438	1	234	745,514103046	7,6859494339	62	817	0	0	3	1330	0	1,3336593777	34	29	5	5,5341142336	4,1096521709	3,7087669959	5	0	0	0	0	67	6,0957518368	0	1,4460709434	10,1687902385	0	2,0166974873	0,1849864413	8	2,6801824582	0	1,2192558439	1	2	12	0	4,5730938049	0	4,5730938049	595,647870616	6	0	0	0	0	0	0	0	0	8,8209439371	73029	0,9552127065	8017	0	0	0,4011070536	0,6635899009	0,6367148711	0,2328893952	1,0843925515	0	0	3,2012478774	0	0	0,0004048634	0,0007592488	0	0,0011492483	0	0,0002350753	884,218875433	0
473	2529	0	5	0	5	5	0	0,5126577686	571	0	2,2180293451	29	236	0	4	1	0	0	1,1133710184	259	9	1	3,2062116692	0	8,2864697487	9	0	2	237	43	0	0	5,6484460684	2,3806985195	0	0,8181787592	3,6218722786	0	0	0	1,7553655587	0,7520687898	0	1	13	602	2,2972817037	11,346137562	-9,0488558583	0	1	56,2268881178	433869	0	0	0	0	0	0	1,5130026521	11559	0	0	1,4059047356	11054	0	0	0	5,1129400133	0,9712182479	0	1,4710067523	9,08375296	0	0	0	0	0	0,000598924	0	0	688,606209236	1
474	2080	0	3	0	3	3	1	0,2832693392	0	393,170417574	0	78	1849	1	1	0	0	9307	0,7742693711	23	4	0	2,2661624202	3,9421319028	0,4898842446	0	1	4	7	33	26	9,1988067946	0,4064784766	0	0	0	2,1973182223	2,0265751338	110	1,5052295321	5,1319681398	2,5380525204	489	5	0	369	0	3,2457478266	-3,2457478266	576,235594616	2	0	0	5,2370579896	47403	7,9194451978	67805	0	0	2,8004321509	23185	0	0	0	0	0,6703724799	0,1389036291	1,8046130804	3,3433614826	0	0	0,6139411559	0	0,7444373308	0,0003442473	0,0006173013	0,0023634182	0,000331932	0	0,0002369994	0,0007157328	660	0
475	2345	2	0	0	2	2	0,0906027774	0,4875382219	87	111,136465011	13,4620174544	44	2612	1	0	0	0	3936	1,6290812602	209	170	16	0	20,9489226696	4,9523629157	0	1	4	14	0	11	0	3,0615644825	0,8679783901	0	0,2392735856	0	3,1556143276	105	2,8581894731	0	0	0	4	6	832	0,3127604802	1,8013336221	-1,4885731419	835,666859408	0	0	0	0	0	0	0	0	0	0,4815363645	3986	4,1894066344	35161	23,302319626	195577	0	0,3482105152	0	1,1429696699	1,9235177293	1,0464295591	1,1720612711	2,6838822765	0,3901983779	0	0	0	0	0,0002888488	0,0010239052	0	1370	0
476	925	0	0	0	0	0	0	1	1089	0	21,1455981021	46	247	1	0	0	1379	0	0,2115142945	212	40	7	0	3,7232670448	2,8908789872	0	1	0	29	0	13	0	0,678351264	0	5,0421967635	3,0190466096	1,4153004883	0	0	0,2994054336	0	0,1097800678	151	1	1	97	3,5616243101	0	3,5616243101	0	1	50,2256458055	418810	11,2057129914	101428	25,6437978979	219560	18,4355869352	132004	20,51609459	169855	18,4924307289	155208	53,7447780901	451083	0,3470935217	0,3682745217	0,7058326346	1,8965750998	7,2710587874	0	1,1835006254	2,582376076	2,7171387667	0,0001337822	0,0004808048	0,0003729379	0	0	0,0005077769	0,0003199173	320	1
477	4478	5	0	0	5	5	0,4042154752	0,1693075131	0	0	0	78	1237	1	1	1	116	0	0,5375254765	265	258	51	10,101774683	0,5954070723	0	3	0	2	4	0	0	0,8841084072	0	0	0	1,3761909025	0,8925450737	0,9961583114	30	0	0	0,1942865603	102	2	9	1632	0	6,5401698606	-6,5401698606	0	0	0	0	8,6528030195	72401	5,6967337441	50292	3,466982582	31392	0	0	2,4743864074	17578	6,9091824899	54327	0	0	0	2,7821008005	0	1,6587398477	0	4,1439787576	1,7398912091	0	0,0001751167	0	0,0002967229	7,57092087666e-05	0	0	96	1
478	4731	6	13	10	19	29	0	1	0	2181,01947496	0	34	54	2	0	0	0	2769	0,417354097	39	23	1	0	0	0	0	0	0	14	47	0	0	2,9059843039	0	0	3,9906706315	5,2276884012	0,2204729483	14	0	0,3778120364	0	86	2	12	3051	4,0010469346	1,5086409881	2,4924059465	169,796400511	2	39,0795838092	301553	42,408529925	354851	12,5931504114	111176	0	0	7,5196258025	57450	0	0	6,175079306	48555	0	0,861272294	0	1,7198066481	0,7410341766	1,5278103997	0	0,7993280826	0	0,0019000911	0,0020507318	0	8,08784745826e-05	0,0089897235	0	0	956	1
479	52	0	0	1	0	1	0,3999150288	0,6497764755	298	554,526867499	4,9758747235	55	205	0	4	0	1208	0	0	11	6	0	5,8134371798	7,6528369819	15,122374027	1	2	1	0	16	3	0,2617379986	1,624764884	0,2378435458	1,9339474118	0	1,4787633553	0	44	2,700648077	2,7594153865	2,7580073573	458	5	7	111	3,373071913	0	3,373071913	483,313865787	0	28,439048806	237141	44,9006248273	406416	141,416379865	1210800	0	0	0	0	0	0	1,5959485542	13394	0,4176192171	0	0	0	0,3256653876	0,7102818938	1,408974638	0,6318073351	0,1043631822	0,0003072537	0,0002212673	0,0010929231	0,0015563193	0,0002751983	0,0002463252	0,000215719	192	0
480	1847	9	17	50	26	76	0,2465544637	1	103	1463,99536547	5,0020883853	40	449	1	4	7	475	66	0	62	5	0	4,8360729443	0	0	9	0	0	40	39	21	0	9,4850660504	0	0	0	0	0,0912573196	30	2,4293972694	0	1,1405391417	32	0	5	1452	1,3860220245	2,771267222	-1,3852451975	579,540717657	0	37,9462476264	316417	28,9600823429	262131	0	0	1,4369357143	10288	0	0	0	0	2,7146119863	22783	0,0654356571	0,4313682674	0	0	0	0	0	1,9254047551	0,4856030326	0,0003141475	0,0004271473	0	0	0	0,0005787195	0	956	0
481	4445	1	5	0	6	6	0,100295185	1	670	0	0	20	1996	1	6	0	1134	4520	2,25458934	170	107	4	8,3634279365	5,3312453742	8,8909646235	0	0	0	19	6	22	0	0	13,1118034239	5,7957307003	0	2,627946513	0,4569868293	24	0	1,5261956904	0	0	2	0	0	6,0942411235	2,7352135214	3,359027602	156,500530849	0	0	0	0	0	0	0	0	0	25,5263867162	195024	0	0	55,7424428125	438310	0,4060122267	0	0,6895896689	0	0	0	0	0	3,2560700607	0	0	1,73528867699e-05	0,0003119514	0	0	0	840	1
482	2484	2	5	2	7	9	0	0,3508030851	0	153,225227567	12,3411094079	37	295	0	1	2	1753	446	1,1449368779	155	66	4	7,7454747333	9,9469285752	5,190641803	3	0	1	0	27	0	6,3401904543	0	0	1,4733126684	0	1,3222308342	1,8010585375	27	0	0	0,4436454969	129	1	6	493	7,9191696285	0,196995664	7,7221739645	734,817621127	1	1,1027826075	9195	136,917005347	1239299	6,5186368429	55812	0	0	0	0	17,2860486199	145082	0	0	0	0,797016188	0,5712468516	0	0	1,3368057119	0	0,3112501791	0,8776336013	0	0,0004868496	0,0001179263	0,0001387945	8,63420094646e-05	0	0	294	0
483	4438	2	0	5	2	7	0	0	1761	229,037742632	1,1030351604	65	1820	1	5	2	79	822	0	170	169	32	8,955266869	1,8905437243	0,1790570768	0	1	11	7	0	0	6,5387185413	0	2,49774864	0	4,263974345	0	1,8178101506	31	4,0433235948	1,2983991507	0,0419527904	161	2	6	1668	0	0,3453507303	-0,3453507303	138,195606066	1	0	0	0,7589417779	6350	134,142945597	1184257	0	0	9,9994456948	76396	0	0	0	0	0,5361183588	0,1795398919	0,0140454671	0,4106667849	2,1183589245	3,2496318312	0,1800531094	0	0	0,0012626115	0,0024759374	0,0002327178	0	0,0009225811	0,0039982676	0	730	0
484	4267	2	4	6	6	12	0,586009228	0	149	0	3,7874629208	45	47	0	0	0	1402	0	1,7041568032	117	14	2	2,8230866407	0	0	8	14	0	2	23	17	0,0089651954	0,7691324595	2,5259070192	7,2220198065	2,2754992402	0	0,7993384521	30	1,7496889305	0	0,6942649838	0	2	0	973	0	6,7713305753	-6,7713305753	122,50030207	6	91,2837987763	704382	56,9613672063	476622	64,293378932	567602	1,1627387308	10528	0	0	0	0	0	0	0,5050733438	0,5524231142	1,4851651821	0	2,8384446653	0	0	0	0,4972934248	0	0,0016211163	0,0001976938	0,0006695225	0	0	0	1386	1
485	361	0	3	3	3	6	1	1	234	678,387130392	8,9289453207	34	728	0	2	0	2125	2497	1,3735028859	59	2	0	3,0085754265	4,8155602327	2,9678047042	0	0	5	53	0	0	2,0467992272	8,4112907693	0	2,1659616986	0	2,4132727651	0	14	3,5826595562	0	0	298	0	43	585	0	0	0	230,273432657	1	0	0	14,2746044249	129206	166,229967934	1423252	9,6550790931	69133	0	0	19,4098096557	162907	0	0	1	0,2497729465	0,1615839237	0	0,6629053002	5,4302578373	0	0,4932526836	1,6763478944	0,0004846443	0,0003217412	4,98020670076e-05	0,0004795815	0,0004081661	0,000142572	0,0001380612	1784	0
486	1286	4	0	3	4	7	1	0,5553341442	0	0	9,6824531092	87	2151	0	9	0	229	1158	0,3050838489	110	109	7	5,8132580922	3,9044005866	0	0	0	11	0	57	3	0	3,4756510162	0	9,8272955999	1,6474118687	2,6105457267	0,1282608124	0	1,1972328068	0,7174917053	0,3999431043	40	3	7	0	1,6624982489	0	1,6624982489	0	0	52,2175214095	435419	0	0	190,716489469	1632905	0	0	4,080344508	33781	0	0	17,3600836161	145704	0,2035584605	0,0620962156	0	0	0	0	0	0	1,0747182359	0,0001352874	0,0003372337	0	0,0001686966	0	0	2,50676597477e-05	744	0
487	246	5	2	0	7	7	0,1195787202	0	63	676,598429274	0	60	983	0	0	2	824	0	0	152	23	0	0	8,7848721101	9,2119425528	0	4	0	37	0	10	3,9783274081	0,478502204	0	5,3835269274	0,3467958623	0	0	0	0,1606206034	0,2335999471	1,1690510311	279	0	1	0	0	0	0	0	5	48,3350112839	403045	70,7999398572	640843	0,3721549312	3186	0	0	6,9972442786	57931	0	0	34,8215597929	292259	0	0,1344408486	0	1,1538301413	0,2742239426	0,1684088891	2,2073310983	4,4025265674	0,1103025578	0	0	3,55914730152e-05	0,0003246537	0	0	0,0008443426	1378,90321682	0
488	2994	2	16	0	18	18	0,8306805283	0	0	45,5511186236	4,7364128481	26	39	0	2	0	707	1826	1,4155975977	14	0	0	5,6112932865	0	0	5	3	4	17	4	0	4,4661635541	6,523000715	3,5593113606	6,6693105322	6,0528220785	1,0536999774	0	0	0,2801335552	3,0159735149	2,1728651046	0	9	10	1222	6,7746764026	3,3500716809	3,4246047217	215,133208786	0	74,044952666	571360	210,118922902	1758161	0	0	0	0	6,6074384667	50481	20,5679071358	146118	0	0	1	0	0	1,5994210536	6,769367684	0	0	0,4508328426	0,5626862613	0,0004360779	0	0,0001689912	8,38059993707e-05	0,0008785394	0,0022588633	0	764	1
489	2006	2	1	0	3	3	0,6253514369	1	159	132,152305762	10,755864266	62	2383	0	0	2	352	1174	1,0176004765	198	102	10	0	0	5,0227427657	1	3	5	21	7	0	4,4879423016	4,0600634759	0	0	0	0	1,6758584258	6	0	2,4267984076	0,6935098044	29	0	0	802	0	4,1304622938	-4,1304622938	231,932951285	1	12,2070327472	101789	74,0504625349	670265	0	0	0	0	19,29233681	159724	17,137010806	143831	3,6355900038	30513	0,3670634426	0,331174843	0	0	0	0	0	1,711478162	0,3044155052	0	0,0002441701	0	0	0,0004155552	0,0006823195	0	1504,3144587	1
490	1933	0	1	1	1	2	0,3867484678	1	0	388,09087819	53,6095494677	36	1540	0	1	0	568	0	2,141837152	59	6	0	8,4814104089	7,1475381839	0	1	0	5	4	23	25	0,5594252556	0,5542380116	0,1022322966	0	3,2861994932	0	0,4634317917	27	1,6859096979	0,5469732284	0	0	1	0	255	0	10,0450455721	-10,0450455721	968,676731656	2	0	0	32,2962016028	292328	0	0	0	0	15,5916820555	129085	0	0	7,426590274	62331	1	1	0	3,3669375401	0	0	0,6666901676	0	7,2061502522	0	0,0002420549	4,469590919e-05	0,0002178346	0	0	0,0001271704	984	0
491	2002	9	0	1	9	10	0,1585927953	0	464	69,7182983412	33,0038325743	68	1990	1	1	1	2948	685	0,9870629903	38	0	0	0	0	5,5968847427	0	0	0	7	16	4	11,9560031343	0,2857915019	2,027034627	2,6254005126	7,4700915266	3,8508801774	0	25	0	2,4749863819	0,0181871482	42	8	7	0	0	3,0338184914	-3,0338184914	378,063853722	0	0	0	0	0	19,2024761341	164410	9,1916937027	65815	17,8323060677	147636	0	0	0	0	0,9140677649	0	0	0	0	0	0,2219005874	0,4091766737	7,8091044209	0,0016838587	0,0001224798	0,0001346197	0,0005466631	0,0005851636	0	0	847,702152241	0
492	514	4	0	15	4	19	0	0,5978821365	0	479,866164448	0,4947102976	29	538	1	0	2	550	225	2,3232690006	67	17	2	0	1,5908196251	0	12	0	5	17	1	0	0,2999042112	3,479283073	0	0	0,103440298	0,0856262283	0	5	1,738684789	0,5895946434	1,4692500284	151	0	9	1528	3,5075150285	0	3,5075150285	0	1	0	0	16,3799229486	148262	35,8757931747	307166	5,844894554	41851	0	0	0	0	0	0	0,6091824075	0	0	0,3656658458	0	0	0	5,4076369822	0	0,0006064467	0,0008948668	0,0001902037	0	0	0	0	1386	0
