	contract_id	cnt_blocks_1m	cnt_blocks_2m	cnt_blocks_3m	cnt_blocks_2m_sum	cnt_blocks_3m_sum	ratio_cnt_blocks_2m	ratio_cnt_blocks_3m	avg_block_3m	last_block	ratio_last_block_to_3m	age	contract_duration	cnt_active_services_now	cnt_active_services	cnt_canceled_services	avg_service_time	last_change_time	avg_service	cnt_contracts_in_area	cnt_active_contarcts_in_area	cnt_broken_contracts_in_area	credit_3m	credit_2m	credit_1m	cnt_transactions_3m	cnt_transactions_2m	cnt_transactions_1m	transaction_period_3m	transaction_period_2m	transaction_period_1m	avg_transaction_3m	avg_transaction_2m	avg_transaction_1m	last_transaction	ratio_last_transaction_to_3m	ratio_last_transaction_to_2m	ratio_last_transaction_to_1m	last_transaction_time	ratio_last_transaction_time_to_1m	ratio_last_transaction_time_to_2m	ratio_last_transaction_time_to_3m	cnt_favorite_transactions	cnt_types_of_transaction	cnt_tariff_plan	last_tariff_plan_change	tariff_payment_now	tariff_payment_before	diff_in_tariff_payments	avg_tariff_change_time	cnt_equip	traffic_activity_1m	open_sessions_1m	traffic_activity_2m	open_sessions_2m	traffic_activity_3m	open_sessions_3m	traffic_activity_1w	open_sessions_1w	traffic_activity_2w	open_sessions_2w	traffic_activity_3w	open_sessions_1m.1	traffic_activity_4w	open_sessions_4w	ratio_traffic_1m_to_3m	ratio_traffic_1m_to_2m	avg_daily_traffic_1m	avg_daily_traffic_2m	avg_daily_traffic_3m	avg_daily_traffic_1w	avg_daily_traffic_2w	avg_daily_traffic_3w	avg_daily_traffic_4w	avg_traffic_per_session_1m	avg_traffic_per_session_2m	avg_traffic_per_session_3m	avg_traffic_per_session_1w	avg_traffic_per_session_2w	avg_traffic_per_session_3w	avg_traffic_per_session_4w	ARPU	churn	churn_pred_prob
173	1723	0	0	0	0	0	0,5312706384	0,6818595459	369	0	57,239694162	21	1286	1	0	0	1312	124	0,850991458	60	49	7	7,3933517609	0	0	0	0	6	38	30	0	0	5,5880621888	7,2950645825	0	0,6907060775	5,1064221253	1,5116688561	0	0,1096390972	1,0156387031	0	290	0	0	1272	1,8648356188	0	1,8648356188	614,909684378	0	0	0	0	0	115,344716237	987575	0	0	6,657234659	55116	0	0	0	0	0,51629015	0,5429293423	2,4344049469	0	0,7831054304	2,1748107095	1,2115051348	0	0,8410766053	0,0001873672	0,0007437366	0,0002534531	0	3,21868424286e-05	0,0002358421	0,0001066205	928	0	0,3033333333
174	5276	3	1	2	4	6	0	0	1776	0	5,3715214526	35	1016	1	0	0	234	1773	1,3212496724	194	77	10	0,827061786	12,5004905017	0	0	1	0	58	20	33	0	0	1,966714284	7,6322201613	1,7370902787	0	2,278210131	88	5,3027360293	0	0	15	4	14	536	4,4787391025	12,3417793968	-7,8630402943	222,728881936	0	0,9664660082	7457	37,8540951069	316742	25,4243808594	224454	7,7907215726	70541	14,6324183879	111793	0	0	15,0728064014	118519	0,1287446054	0	1,8247720626	0,2898921483	0,2154732745	0	0	0	2,5101356046	0,003521899	0	0,0001480691	0	0,0001926711	0,0033998978	0	1530	0	0,7266666667
175	3295	0	0	5	0	5	0	0,6689165481	0	964,515863666	2,3280109831	30	1920	0	0	0	292	3386	2,3506827232	123	0	0	2,0539260234	0,2707791066	3,2942405831	1	0	0	0	0	0	0	2,8911876833	0	3,3560476748	2,4652289859	2,6381524292	0,7703017441	43	3,9778356925	0	2,5637392735	19	7	3	0	0	3,4904570139	-3,4904570139	551,242294846	1	28,1348343282	217099	136,213459219	1139760	0	0	12,2281092284	110720	6,5865925188	50322	1,2830682011	9115	0	0	0,480980282	0,9913818944	0,1490100135	8,6309400333	0,6322370937	5,6172025773	17,7177004225	0	1,0223670213	0,0066843506	0	0	0,0001579849	0	0	0	600	1	0,69
176	4342	0	0	3	0	3	0,5192287261	0	811	1100,50541447	2,135345081	28	1385	1	0	0	0	2315	0,7363427992	116	28	3	4,0285504295	0	0	0	18	0	12	18	0	0,4145909087	0	0,5946457301	4,4619042911	0,4841855234	0	0	55	0	0,2955921608	0,0623005027	258	5	15	588	0,8527467393	2,1391474643	-1,2864007249	114,703723846	0	0	0	54,2827982715	454209	170,422547156	1504546	2,0640342785	18688	0	0	64,2658637239	456557	0	0	1	1	2,0684673828	0,8554433236	0,0137598252	0	0	0	0	0	0	0,0003201577	8,90597112009e-05	0	0	0	832	1	0,5666666667
177	2025	0	19	0	19	19	0,7767157819	1	84	0	15,3579769553	30	236	0	6	0	0	0	0	117	72	4	4,0444528107	0	0	0	0	0	0	32	34	6,967801523	0	0	0	0,3768612666	1,0681608085	0	0	0	0	0,9213838894	145	4	6	79	4,4843594562	1,4606475959	3,0237118603	356,218481994	1	39,3096348689	327786	47,3399152438	428495	0	0	16,9939060614	121681	0	0	0	0	0	0	0,6754703544	0,8454113656	1,5771007275	2,9690894936	0	1,1043638688	0	0	0	0,0006364595	0	0	0,000910823	0,0003030519	0	0	1626	0	0,2966666667
178	4667	0	0	6	0	6	0,8573148816	0,7154188777	0	1930,90798874	1,2616018189	69	2465	0	2	0	0	0	1,1611328303	9	4	0	6,519481717	1,6444077386	4,8238119205	11	1	0	45	0	0	1,6893432556	8,2691847655	0	6,2099159864	0	2,7378567071	1,3733182794	25	1,7657192885	1,5299936601	0	288	0	3	0	3,5726830814	0,6299875843	2,9426954971	522,994595151	0	66,1390075902	510355	9,7834146364	81862	0	0	4,7917106782	43386	8,993988202	68715	0	0	24,7931513571	194952	1	0	0	0	0	0,7778578225	0	0,6216579746	0,8867534463	0	0,0003973314	0,00012613	0,0002722103	0	0	0	174	1	0,5166666667
179	2004	2	0	0	2	2	0	0,5143461887	0	436,895177504	2,6554972511	39	1949	0	2	5	0	2518	0	301	31	2	6,8795653329	22,4830740365	3,8231348091	0	2	1	23	0	0	3,9019217844	0	1,3284401943	0	0	0	0	0	0	0,458581737	0	203	4	0	40	5,1406819938	0	5,1406819938	1866,07770366	0	0	0	79,4004449812	718690	33,2857572922	284991	21,9118392679	156895	17,6426986816	146066	6,5253411506	54767	3,4507238054	28962	0,870479273	0,4541888784	0	0,6432506716	0	0,6712948814	4,9948093575	0	0	9,36231217561e-05	0	0	0	0,0001316792	0	0,000366687	1280,58079804	0	0,44
180	1972	8	1	3	9	12	0,837665524	0,1061380664	768	794,02202487	0	35	854	1	1	1	0	0	1,0252218148	189	60	10	0	0	0	4	0	0	0	1	14	3,1546435112	4,5196387213	4,6058684568	0	0,3968591998	3,5263155179	0,1174142451	78	1,3029370136	2,2691291623	0	0	0	0	526	0	0	0	132,34427679	0	0	0	0	0	40,5132613683	346872	1,1996294899	8589	0	0	19,5127184488	163771	0	0	0,2783486338	0	0,9512638882	0	1,6651461489	0,3079554285	0,3664981839	0	0	0,0004449154	0,0003184752	0,0013719927	0,0001699794	0,0009907502	0,0004961809	0	568	0	0,4366666667
181	79	0	2	0	2	2	0,846918156	0,1765640878	0	1009,45080247	0	77	1311	0	2	0	669	2288	0	165	65	5	1,356529516	97,576406149	1,160013952	4	10	0	106	12	23	2,0794876744	3,8725481306	0	4,9338251654	11,3096644031	1,9494600542	1,8605980648	48	0	3,1172748588	0,6476868437	79	3	9	0	0,3119117342	2,0842396109	-1,7723278767	0	0	33,5717395403	279940	0	0	402,541317517	3446538	21,7166635736	155498	6,2917134253	52090	8,7128691153	73127	17,8459797631	149782	1	0	0	0,911664168	3,7600802474	0	0	0	2,6584397879	0	0,0005057038	0,0003363371	0,0005639703	0	0,000153792	0,0004122087	970,061412748	0	0,3833333333
182	2888	1	0	0	1	1	1	0,729086595	0	573,688733949	3,0829421862	22	28	0	3	1	476	1219	1,1257825733	13	3	0	2,2560669563	2,9644399732	3,4660529745	7	0	0	0	25	25	0,2545594692	0	0	3,3629723982	4,4958818706	0,4516142521	0	43	0	2,8084685789	0,5359477535	172	3	14	827	0	3,202160294	-3,202160294	0	0	65,6261661972	506397	50,7023285965	424249	1,0491725146	9262	0	0	0	0	5,3464649838	37982	12,8735461576	101226	0,6349506071	0	0	0	0	2,8026176201	3,6564939988	0	2,2123222467	0	0,0010665199	0,000195056	0,000223457	0,0036742843	0,0093447477	0,004313555	554	1	0,7366666667
183	4609	0	0	11	0	11	0,3802068038	0,885439252	143	0	0	72	678	0	1	1	16	0	1,5368692389	261	49	4	3,6808639198	1,8353261256	10,6286110683	0	1	5	1	27	0	2,9804133447	2,2390797364	19,9335795154	8,9541921074	2,0912287737	3,7017729103	3,0947400018	25	0	2,1875505291	2,5464365216	0	3	18	1443	5,809508966	0	5,809508966	281,393723202	0	65,0647015707	502065	265,665932567	2222949	79,3541623152	700564	4,908236497	44441	0	0	0	0	39,4802014927	310438	0,700274375	0,1528277172	0	0	1,618757698	0	0,9779314851	0	0	0,0006618039	0,0001447588	0,0001210349	0	0,0125892899	0,0023034886	0	740	1	0,71
184	5097	2	7	0	9	9	0,1136872021	0	0	0	1,6440573675	42	180	1	1	0	0	0	0,4733697456	172	71	10	6,3238802294	3,4279288548	1,3129639173	0	0	0	37	0	29	0,5645887733	0	4,2402439856	0,4923548195	2,3860205168	0	0	17	4,2132228382	2,2176019341	0,195092558	35	5	6	415	0	14,5463502905	-14,5463502905	0	4	153,525246433	1184662	0	0	38,259114056	337763	0	0	0	0	7,738914251	54978	22,3075520684	175407	0,6867014215	1	0,3314397149	0	1,4151125838	0	0	0	3,0370966583	0,0016782684	0,0002685132	0,0003572268	0	0,0031927796	0	0	1152	1	0,76
185	2758	0	3	6	3	9	0,7486315544	0	760	0	5,2409635069	34	270	0	3	1	1386	0	0	84	23	4	1,1861479571	5,9422273361	5,0890110811	5	0	0	17	1	20	28,0225090357	0,1770463443	4,2498913652	1,7125539286	1,4062599248	0	4,0410404616	0	2,3999644523	1,6751005518	2,9036798782	275	1	9	0	0,7084372297	2,0651175053	-1,3566802755	81,8765496078	3	0	0	130,490450431	1091873	21,8278140534	192703	0	0	1,6075805967	12282	0	0	23,949733133	188320	1	0	0,4464427826	2,1965324467	2,2152948259	0	0	0	1,4250193186	0	0,0002583567	0,0003420193	0,0001102496	0,0090851359	0	0,0103214693	311,083849092	1	0,65
186	4649	12	10	10	22	32	0	0,6689456876	223	728,113571129	0,6908112465	18	2595	0	0	0	247	1165	0,651070037	110	84	8	4,6340926616	10,5803406385	0,2734753634	6	10	1	22	42	35	0	0	1,225755591	0,4983606302	2,555580611	0	0	107	4,1544071918	0	0	73	6	0	2621	9,7273341681	0	9,7273341681	235,266041452	0	0	0	73,9435503511	618719	4,5506529565	40174	0	0	0	0	21,1132314499	149992	101,527751264	798327	0	0	1,0772314499	0	1,2725957091	0,0391396076	0,6345207492	0	0	0	0	0,0007635212	0	0,001027762	0,0004503376	0	1722	1	0,5066666667
187	4225	0	0	2	0	2	1	1	311	0	0	32	2227	0	1	0	1541	0	0,2624241934	239	99	11	25,8967791162	0,5681110505	1,9083194922	4	1	0	52	0	87	6,0846010224	0,2538431134	0	0	4,7542537925	0	0,4644740114	0	3,423869145	0	0	0	1	0	356	1,725120696	0	1,725120696	663,204171779	0	0	0	0	0	22,7993340322	201279	3,4835172342	31541	8,7605837202	66931	13,1967218843	93752	37,7464810776	296805	0,4277458002	0,4395562104	1,7741767895	0	0	0	0	0	2,5063074002	0,0019504237	0	0,0005679523	0	0,0017790551	0,008122939	0,0025332812	336	1	0,8333333333
188	4519	0	5	0	5	5	0	0,7439112292	199	0	0	51	1917	1	1	0	1312	2150	0	283	141	26	8,037401089	0	5,9773575546	0	0	1	0	0	21	0,8026281113	4,2382424823	2,6843438833	0	7,3744147561	0	0	0	2,6358338592	0,1865321766	0	83	1	11	964	0	5,4939752896	-5,4939752896	0	1	0	0	47,804357552	400001	41,0533829069	362432	6,233683177	56443	0	0	0	0	17,7310448574	139421	0,4402207786	1	0,7581506061	0	1,1516620434	0,4296179089	0,7100909263	0	0,2696547168	0,0018986822	0	0	0	0	0,0011851472	0,0007787007	554	1	0,6033333333
189	2297	5	5	6	10	16	0,5783185732	0,7849961369	256	0	1,905473441	51	608	1	0	0	0	0	0,796009179	114	44	7	9,2707007319	0	13,4892231695	4	0	1	2	26	0	0,5949422492	0	0	4,3281518108	6,9252479409	1,283484436	0	0	0,8864622894	0,5588205912	1,5119985935	248	1	13	453	0	1,0622397915	-1,0622397915	192,104071667	0	29,8287308012	248729	33,5431443869	303614	42,4794107922	363706	0	0	14,8269179918	122754	0	0	0	0	0,7112763667	0,7556038457	1,1380088477	0	4,5732819037	0	0	1,3478634703	1,3614427893	0	0,0006390025	0,0005748789	0	0	0,0002618057	0,0006650099	684	0	0,36
190	4880	2	6	5	8	13	0,3564228543	1	224	309,980502485	0	61	304	0	0	0	279	102	1,482934632	12	4	0	7,0645860704	0	3,8568936378	0	0	0	0	0	45	9,0284876683	3,7836294072	2,4253053112	6,4240360273	1,7587615146	8,5321975372	0	0	0	1,295280468	3,4412553829	247	4	0	814	1,40917549	0	1,40917549	0	0	185,056150969	1427967	77,2290798307	646211	25,6530363202	226473	0	0	0	0	23,7330599593	168604	0	0	0,170343603	0,2154992191	12,1913743543	2,9035457148	0	2,8466697061	0,6096904979	0	0,03703306	0,0006199502	0	0	0,0001949449	0	0,0043524724	0	956	1	0,6266666667
191	1631	0	2	0	2	2	0,0915526788	0,830017155	205	124,433293712	0	80	495	0	1	0	0	0	0,2805982945	90	75	8	31,9823489093	0	0,6457692812	10	0	2	26	0	0	5,741268623	1,4289458285	3,9265147279	0	0	0	1,8080807621	22	2,7424741205	0	0,5647664181	210	3	5	0	0,2399763118	4,9086633923	-4,6686870804	0	2	0	0	50,5860176703	457877	0	0	14,4034472797	103133	0	0	3,3297847329	27947	3,4365396696	28843	0,2553960704	0,1419348026	0	0	0,231115005	1,0409075093	0	0	2,9703762012	0,0001507649	0	0,0001008607	0,0002244983	0	0	0,0002280741	1292	0	0,3333333333
192	3005	0	9	0	9	9	0,3722022509	0,0402255359	3386	0	0,9538977673	46	671	1	1	2	860	0	0,8280337137	260	178	17	3,7921100967	3,8918829631	7,0307017949	0	0	0	19	11	0	6,6010457355	7,5159443842	7,3994765395	4,6824239431	6,1613756866	0	0	0	2,6660477786	0	0	63	6	6	1342	0	0	0	26,5424733373	0	0	0	0	0	33,8426148009	298773	2,1599044559	19557	15,4676210188	118174	0	0	0,3168357272	2491	0	0,3452630472	0	0	0,8194812292	0	2,1676114966	0,2216146986	0	0,0021990873	0,0021639038	0	4,66347609108e-05	0	0,002634249	0	1426	0	0,7566666667
193	1491	6	1	1	7	8	0,7379098122	0,7619468311	83	949,493306157	0	18	116	0	2	0	0	952	0,4061525752	209	116	8	15,4107338699	4,7100596723	0	3	1	1	0	0	0	4,4342445314	3,0214596444	0	8,0749056216	0	1,1763344088	1,3195597005	20	1,5927515328	1,5097278174	0	132	3	3	173	4,0433928871	4,9861828629	-0,9427899758	567,940884487	0	12,5891196686	104975	30,9556702669	280194	0	0	0	0	0	0	0	0	15,258384609	128064	0,3868620946	1	0,5283259601	0,6839213073	0	0,6966634196	1,4248568702	1,5675798423	0	0	0,0005289082	6,28354511192e-05	0	0,0006902342	0,0001385791	0,0010151939	828	0	0,4466666667
194	384	0	12	0	12	12	0,3528734423	0,4939915649	0	246,714703648	4,5656341745	33	2128	0	0	0	0	60	1,0218273246	87	86	15	0,0374632432	7,7426705934	0	2	6	1	58	1	4	0	3,9468400201	6,5560599446	4,2609613028	0	1,1022255995	0	21	0	0	1,2298589934	206	3	3	254	0,2138193457	0	0,2138193457	0	4	0	0	40,419771227	365858	13,1448197231	112545	7,1140109029	50938	0	0	12,2320401039	102664	38,3673976513	322019	1	0	0,2813441904	4,8914091338	3,2296898451	2,1373088224	2,8865816051	3,4915360705	0,6292557521	0,0026007191	0	0	0,0013413166	7,32917001193e-05	0	0,0004911883	956	0	0,69
195	528	2	0	0	2	2	0,0335626559	0	0	1323,42011187	48,3159994541	28	936	0	0	4	0	1775	0,8345100281	353	29	0	0	9,2183236599	0	7	6	0	34	0	52	1,8325515916	0	0	6,0030586604	1,3980631434	12,6228054432	0	46	0	0	1,6290304105	72	2	0	192	0	0	0	57,741914947	1	0	0	120,868597364	1094038	0	0	0,9297154405	6657	10,525963344	87146	0	0	13,7615740423	115501	0,6633134203	0,8252542125	0	0	0	1,6683520133	0	0,2431448902	3,2184801591	0,0002982263	1,55316067804e-05	0	0,0024302412	0,0001623868	0	0	862	1	0,41
196	4726	4	4	6	8	14	0	0,6521485406	793	537,156200202	4,5417634964	24	667	0	0	2	0	6826	1,3130340103	172	113	18	0	0	0	0	17	2	1	0	21	13,2007062492	1,0305686922	0,3119226263	1,0934756919	0	2,8986488128	0	0	0	1,4543789459	1,1206312495	69	3	0	0	1,4190516258	3,444144001	-2,0250923752	553,541696302	0	0	0	19,3042457765	161527	0	0	24,4717327593	221580	0	0	34,8134413597	247321	1,8995674538	14936	0,8100505221	1	0	0,0117732172	0	0	6,2850129535	2,8409731521	0	0,0019210625	0	0	3,05724017591e-05	0,004488875	0	0	622	1	0,71
197	3287	10	0	0	10	10	0,4908698792	0,9213686963	489	133,317783028	2,7406204948	86	297	1	1	0	0	0	1,5050312592	45	2	0	2,5696133624	9,3981950268	0,436728232	0	6	17	0	11	2	1,397493362	12,0880809488	1,1846838987	0	0	0	0	1	1,5455871563	1,3480438592	1,0875744088	75	0	0	0	0,0278362601	0	0,0278362601	0	0	0	0	42,1200415989	352437	66,0367062248	582993	3,5370803345	32026	18,4326918249	140827	0	0	3,3394065825	26258	0	1	0,8735207717	0	24,6801987779	0,6069643259	0	2,3702399875	2,8823726579	0	0	0	0,0001924855	0,0009269137	0,0047517268	0	0	1	0,5666666667
198	1334	0	2	16	2	18	0,8924941744	0	0	418,485396994	3,532430248	31	902	0	0	2	0	457	1,6981680673	93	61	1	5,8359679163	2,2173441746	3,4704405214	0	0	3	14	78	8	2,5384764129	0	0,1133410957	0,9908717949	0	0,416156568	0	0	0,7455691395	0	0	33	3	11	0	0	0	0	0	0	0	0	13,7343700607	124316	62,1693625783	532291	0	0	3,2410716229	26833	37,2224039717	312409	0,3313067858	2780	0	0	0	1,2305477396	0	1,8541689788	2,3395207789	0,335828282	0,7530535428	0,0002625719	6,74280733599e-05	0,0002888437	0	0,000123603	7,37073019959e-05	0,0007477795	728	0	0,4
199	4979	0	1	0	1	1	1	0,1309181677	0	0	1,3999977587	78	2122	0	2	1	302	0	0,9587344574	253	29	2	2,8752797528	6,3066939339	0	8	5	0	5	31	48	0	0	0	17,2027215111	0	0,8816102858	0	0	0	0,3884150688	0,1292655337	277	0	85	0	3,075399634	0	3,075399634	154,197500663	0	4,7825496018	36904	98,929960906	827792	0	0	0	0	13,4835251218	103015	15,980104169	113525	0	0	0,465786878	0	2,2307208488	2,9081803087	2,056857537	4,0715994481	0,9741148986	0	0	0	0	0	0	0,0054395997	0,0009534781	0	522	1	0,6333333333
200	5077	0	0	0	0	0	0,4646622801	1	0	832,331947612	0	75	77	0	0	0	1283	0	2,3082014542	237	222	43	7,8183926395	14,4240064109	13,1528553792	11	0	0	97	16	14	4,8933401107	3,3175743245	0	0	0	0,3439928837	0	0	0	1,5980039305	0,9134202439	220	4	36	0	0	2,4926975736	-2,4926975736	0	0	0	0	17,9348863555	150069	0	0	0	0	0,8157809419	6232	0	0	18,462285062	145171	0,4525881056	0	0	0	0	0,3712215041	1,544204066	1,2246325972	1,9972185162	9,56277992483e-05	0	5,18678413623e-05	0	0	0	0,0029631964	1314	1	0,62
201	3611	0	2	3	2	5	0,2982653301	0	361	0	2,8904395894	21	2949	1	0	0	627	1383	0,6434864227	80	24	2	0	0	0	1	1	4	68	16	0	3,592550787	2,9790323587	0	0	0	5,0069079925	0	19	3,5196000209	0	1,4472832943	481	0	0	1222	5,5348737873	6,8164065417	-1,2815327543	439,279191937	0	69,9021078672	539392	0	0	0	0	0	0	2,4687287828	18861	5,2479580956	37282	0	0	0,8895565387	1	0,4202104253	2,0543026125	0	0	3,8895420052	3,7372431834	0,0866252278	0	0,0001009314	0,0003117099	0	0	0	0	1536	1	0,5366666667
202	314	9	9	1	18	19	0,3470614926	0,3627860564	301	0	0	70	1712	0	3	0	0	734	2,078698357	107	13	2	1,1595992721	18,8920265796	0	0	9	0	2	80	77	5,6602221521	5,1127869977	0	0	10,1455791293	0	1,0112700192	0	0,3381820872	0	0,4340639077	547	4	4	123	0,7632091588	0	0,7632091588	61,685606406	1	0	0	0	0	0	0	0	0	62,8165801301	520067	7,9448511663	66681	14,4932334977	121642	0	0,9518654519	0	0	3,8691858768	0	0,6528119567	0	3,5592321421	0	0,0005427657	4,62630911449e-05	0,0006346964	0	0,0001668977	0,0002752091	666,467817	0	0,4133333333
203	1567	3	0	0	3	3	1	0,291084956	0	323,999495965	7,5591037821	44	1587	1	1	0	350	1236	0,7441737303	125	59	11	5,90288365	3,8652430124	0	0	3	4	141	13	82	1,0365429405	4,7188545986	0	2,6671239008	1,7686517502	5,531511302	0,0862115278	31	1,9796906294	6,7460397876	0	0	1	11	708	3,2013568428	0	3,2013568428	370,991657862	0	37,6769732749	314172	54,7943274239	495969	0	0	0	0	0	0	0	0	1,2303138474	10326	0	0,9703938912	0	0,4016505342	0	0,9793211874	1,126287749	0,129822941	2,933384619	0,0002930288	0,0008765938	0	0,0001551624	0	0,000130848	0	176	0	0,4833333333
204	3766	3	22	2	25	27	0,5890071029	0,5166961658	0	1150,24207714	1,3158166732	86	1926	1	0	1	860	1169	0,7136307422	11	9	1	0	0	3,7743732295	3	0	0	37	30	13	4,2915183461	0,584479191	0	0	1,7994669896	0	1,2995007259	50	10,87188065	1,5398129041	0,6970748076	280	7	0	561	0	0,7615400233	-0,7615400233	33,1629981401	1	48,0052110394	370427	114,136098524	955029	0	0	0	0	0	0	0	0	10,8869675552	85605	0	0,7381382967	5,2952921183	1,7790533908	0,0368697408	0	0	0	1,8938789387	0,0003188464	0,0003615319	0	0	0	0	0	2966	1	0,4733333333
205	287	6	0	2	6	8	0,4782239848	0,6203205031	371	204,172706152	0	29	741	1	3	0	0	849	1,7286263881	90	16	0	0	8,6254617821	2,5482224064	0	0	5	15	47	31	7,9135182148	3,8513053237	0	0,5680279463	2,2876254855	9,104398035	1,2858878317	73	2,597182531	1,2435687075	2,6199019191	310	4	0	0	2,561929697	5,8000643493	-3,2381346523	748,850061508	0	0	0	0	0	31,7111033653	271508	2,4208853201	17334	11,9630547882	99043	28,4424960312	238719	0	0	0,0422666865	0,1026976068	0,2331732847	0	3,1213324559	1,3987755211	0,3282618382	0	0	0,0001195791	0,0001128606	0	0,0004517178	0,000589587	0,0001779702	0	740	1	0,36
206	1201	0	0	0	0	0	0,6915003376	0	621	0	0	25	1125	1	0	0	0	1285	0,5908068853	401	208	19	10,0787257582	5,0769719931	24,2503913609	1	5	0	21	0	24	1,141949193	0	0	5,1553576205	0,0305148995	0	0	31	0	1,6626267813	0,3736049763	27	4	9	573	4,5401191369	2,1406904279	2,399428709	413,519636404	2	0	0	43,8431780417	396845	0	0	0	0	2,6012874493	21536	0,4338666563	3641	8,3651781134	70209	0,5722504211	1	0	0	0	1,3307634387	0	0,3475665862	0	2,73145990068e-05	0,0003555419	0	6,91597613757e-05	0,0002912025	0	0,0012333036	698	0	0,3866666667
207	2856	0	0	0	0	0	0	0,9715479275	409	126,995305228	0,4328072397	45	2043	0	5	2	1389	0	0,944709911	48	46	7	9,1023698624	0	0,3963533514	0	35	8	0	11	8	2,2228394527	5,4371127106	4,0532648198	0	3,7521493212	8,2498247371	0	40	0	1,2192813048	0	201	3	0	0	0	1,0542006086	-1,0542006086	433,381742477	8	0	0	261,64132583	2189273	34,1526675891	301510	0	0	0	0	49,9498277534	354853	187,602939498	1475148	0	0,521334573	1,98542235	0	0,0922031818	0,8304826999	0	0	0	0,0005004314	0	2,30340070122e-05	4,89671678601e-05	0,0025661152	0	0,0051898465	396	1	0,7166666667
208	902	3	0	3	3	6	1	0,4486565228	0	207,841656232	0	54	1262	1	0	0	0	0	1,9823521441	43	22	1	44,3047917275	2,5990431073	10,5521000352	4	13	0	0	53	31	2,566531418	4,1339560647	4,1088445418	1,721968232	1,3683147833	2,1174714605	0,7513626548	47	0	1,7434472654	0,1816890991	248	3	8	502	3,7517342967	0	3,7517342967	239,966899814	1	0	0	4,8136775213	43570	0	0	0	0	0	0	0	0	1,3082049389	10979	0,5127674985	0,2173127209	0	0	0	1,3421977904	0,9262825612	0,6647111918	2,1078769414	0,0014577084	0	0	2,3202133361e-06	1,16171231865e-05	2,97196213204e-05	0,0004379963	1310,58880373	0	0,49
209	3348	5	3	6	8	14	1	0,2525102668	704	477,46064532	0	41	860	0	0	0	0	2299	0,3008227882	12	4	0	2,3669464621	0	7,1162585729	0	0	4	27	12	55	2,0413521168	0	2,2364011772	0	2,5753564839	0	0,6521159882	4	0	1,4812884052	0,8406951895	289	8	0	163	0	3,4126864105	-3,4126864105	0	0	100,163550581	772902	90,7225802389	759117	28,5393150779	251954	0	0	0	0	33,9606989261	241263	0	0	0	1	1,0320677208	0,1171235757	0,6836212361	0,461142313	1,5315342555	0	0	0	0	0	0,0001595758	0	0,0014564637	0	1464	1	0,6
210	1977	3	9	2	12	14	0	0,104876773	382	1285,52861423	23,625834385	47	918	1	4	4	522	2052	0,7920540124	204	145	27	0	7,5249772979	0,6595204809	2	0	2	0	44	36	1,857910419	4,1647306344	0	3,909298443	0,265329369	0	1,7066216256	131	1,6046706363	0	0,1124923003	448	2	16	836	0,9993526934	2,9763263126	-1,9769736192	0	1	16,0850783044	134126	3,1617770586	28618	63,5001526453	543685	0	0	0	0	0,1783402919	1496	13,428543927	112706	0,1069791156	0,5715216202	0,2628355319	0	1,0716224988	0	1,1065505783	0,0766067872	3,001181887	0,0010317935	0,0002806283	0,0009595235	3,02797676362e-05	7,07231050334e-05	0,0007958419	0,000989236	892	0	0,33
211	4687	2	0	15	2	17	0,4754282298	1	0	224,228269169	11,269236246	36	149	0	2	0	365	1882	1,0956488233	103	62	1	1,186461915	7,2020908189	0	6	5	1	171	0	0	4,8817363675	1,3832052305	5,364451474	0	0	5,0710654679	0	0	4,3393766778	1,9687480746	0,2765844493	191	0	4	1157	0	3,9473450788	-3,9473450788	0	0	5,3292041947	41122	0	0	17,0797249693	150785	6,807467316	61638	3,7761280179	28850	10,8671124358	77202	31,5337518789	247954	0,0985513782	0,1565252859	4,5618213112	0,3513828316	1,6122305867	0	0	0	2,1303823798	0	0,0025044169	0	3,73754224078e-05	0	8,0483897717e-05	0,0059736535	526	1	0,63
212	3431	0	5	3	5	8	0	0	0	0	3,3828160017	42	1365	1	0	0	1663	63	1,1813378712	208	45	8	0,5039954957	12,2452159945	1,6190301444	0	0	3	0	33	11	0	0,2594241662	0	0	0	2,099039659	0	20	4,0659789919	1,2187722742	0	308	0	0	243	0,8436866866	0,395000358	0,4486863286	71,4202421641	0	0	0	65,8211492633	550755	0,1977656302	1745	0	0	0	0	25,3730290254	180255	32,4616372573	255250	0,436776803	0,3155419011	0	4,378024544	0	0,7550549078	0	0	3,6645812324	0	0,0015308924	0,0003738397	0	0	0,0018967551	0	1578	0	0,7333333333
213	2329	4	11	7	15	22	1	1	847	273,793870783	12,903016057	82	590	0	2	0	0	0	1,4693020911	355	10	0	0,5941252743	4,6625397787	2,4428021191	0	5	4	24	37	3	2,9658624188	10,4562569165	0,7874402435	4,9595662836	0,0682345144	1,0041902419	0	38	5,0119077572	1,8833055206	0,2359093935	0	5	6	0	2,4515925254	1,044409238	1,4071832874	965,858805654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,8238868851	0,442669408	3,2725148226	1,3806591574	2,0746935992	0,7538959891	5,1363061904	0,6808143751	0	0	0,0003999358	0	0,0003583942	0,0010117467	0	0,0008526475	872	0	0,2966666667
